case_id,experiment_no,T_C,pH,topo_wt_pct,na_li_mass_ratio,oh_inventory_multiplier,invert_reaction_constants,initial_Li_mol,initial_Na_mol,initial_OH_mol,Li_extraction_pct_calc,Na_extraction_pct_calc,selectivity_calc,Li_extraction_pct_exp,Na_extraction_pct_exp,selectivity_exp,Li_extraction_AARD_contribution_pct,selectivity_AARD_contribution_pct,converged,iterations,final_extent_delta,source
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,6,35.0,9.5,40.0,10.0,1.0,True,0.1440922190201729,0.43497609741098314,3.1622776601683795e-05,0.021246933643483474,0.00022592881588596935,94.04260169365564,33.22,16.54,2.01,99.93604174098891,4578.736402669435,False,120,1.5501514477612028e-06,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,7,25.0,10.5,40.0,10.0,1.0,True,0.1440922190201729,0.43497609741098314,0.00031622776601683794,0.21246933738209187,0.0022610431568407885,93.9696072316292,44.53,11.93,3.73,99.52286248061512,2419.2924190785307,False,120,1.5501512377729234e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,8,35.0,10.5,40.0,10.0,1.0,True,0.1440922190201729,0.43497609741098314,0.00031622776601683794,0.21246933739112148,0.0022610645142903366,93.96871962222964,37.79,16.85,2.24,99.43776306591394,4095.032125992395,False,120,1.5501512357712368e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,9,25.0,9.5,20.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,3.1622776601683795e-05,0.02192392544065637,3.394957199727977e-06,6457.791409686413,34.95,9.61,3.63,99.93727059959755,177800.58979852378,False,120,4.939375063663451e-08,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,10,35.0,9.5,20.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,3.1622776601683795e-05,0.021923925440642648,3.39494612856531e-06,6457.812469003037,30.0,12.73,2.36,99.92692024853119,273536.1215679253,False,120,4.9393750667053155e-08,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,11,25.0,10.5,20.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,0.00031622776601683794,0.2192392544473464,3.397481112820621e-05,6452.99406139544,36.85,10.43,3.53,99.40504951303299,182704.36434547993,False,120,4.939374159589408e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,12,35.0,10.5,20.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,0.00031622776601683794,0.21923925444734527,3.397481112843598e-05,6452.994061351766,39.59,16.16,2.45,99.44622567707162,263287.5127082353,False,120,4.939374159615428e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,13,25.0,9.5,40.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,3.1622776601683795e-05,0.02149167013847443,7.239929694896533e-05,296.8491552290077,37.5,10.72,3.5,99.94268887963074,8381.404435114506,False,120,1.0076187610155753e-06,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,14,35.0,9.5,40.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,3.1622776601683795e-05,0.021491670138477224,7.239929694748275e-05,296.84915523512507,36.32,15.01,2.42,99.94082689939847,12166.494017980374,False,120,1.007618761009375e-06,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,15,25.0,10.5,40.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,0.00031622776601683794,0.21491670335297178,0.0007282860883673214,295.09928417659887,38.04,10.76,3.53,99.4350244391352,8259.753092821498,False,120,1.0076183246982343e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,16,35.0,10.5,40.0,20.0,1.0,True,0.1440922190201729,0.8699521948219663,0.00031622776601683794,0.21491670338567043,0.0007283604969043668,295.0691371911248,35.44,14.74,2.4,99.3935758933813,12194.547382963536,False,120,1.0076183174495892e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,17,20.0,10.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.06914342754118104,5.468767615926198e-05,1264.3328880865383,37.63,8.49,4.43,99.81625451091901,28440.2457807345,False,120,5.687706912413062e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,18,40.0,10.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.06914342754088763,5.468733294201221e-05,1264.3408230239343,31.51,13.65,2.31,99.78056671678551,54633.36896207508,False,120,5.687706918917326e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,19,30.0,9.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,1e-05,0.006914342751587372,5.465592907194591e-06,1265.0672797979025,33.64,11.07,3.04,99.97944606792038,41514.05525650995,False,120,5.687707473426903e-08,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,20,30.0,11.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.001,0.6914342779029908,0.0005499988797701347,1257.1557931026466,39.9,11.32,3.52,98.26708201026818,35614.65321314337,False,120,5.687701389956194e-06,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,21,30.0,10.0,10.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.029481130936922364,0.008815758180485304,3.3441401559972737,38.01,9.79,3.88,99.92243848740615,13.810820721719749,False,120,3.8201172245930676e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,22,30.0,10.0,50.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.04007901839994456,0.006142196275622562,6.525193367560078,38.91,11.58,3.36,99.89699558365473,94.20218355833566,False,120,6.499885080925614e-05,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,23,30.0,10.0,30.0,5.0,1.0,True,0.1440922190201729,0.21748804870549157,0.0001,0.06932954493993036,4.565381101537021e-05,1518.59271762853,36.47,11.76,3.1,99.80989979451623,48886.861858984834,False,120,1.561850145635822e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,24,30.0,10.0,30.0,25.0,1.0,True,0.1440922190201729,1.087440243527458,0.0001,0.06923322437963145,2.0506609506782915e-05,3376.141938857877,30.1,7.85,3.83,99.76998928777532,88049.92007461819,False,120,3.697087571903168e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,25,30.0,10.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.06914342754088405,5.468726428677317e-05,1264.3424102969307,31.83,8.55,3.72,99.78277276927149,33887.69920153039,False,120,5.68770691899688e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_inverseK_diagnostic,26,30.0,10.0,30.0,15.0,1.0,True,0.1440922190201729,0.6524641461164746,0.0001,0.06914342754088644,5.468733294254391e-05,1264.34082301162,31.65,8.22,3.85,99.78153735374127,32740.021376925197,False,120,5.687706918944025e-07,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,1,25.0,9.5,20.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.0316227766016838,4.570869304923154e-10,1.4945013494473507e-10,3.0584577970527818,29.69,8.32,3.57,99.99999999846045,14.328913247821236,True,1,9.997932441198384e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,2,35.0,9.5,20.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.0316227766016838,4.570869304922896e-10,1.4945013494473502e-10,3.0584577970526103,34.01,12.93,2.63,99.99999999865604,16.291170990593553,True,1,9.997932441198392e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,3,25.0,10.5,20.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.31622776601683794,5.107102511447397e-10,1.4959707101609115e-10,3.413905417237788,41.35,11.14,3.71,99.9999999987649,7.980986058280644,True,1,9.979671390087708e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,4,35.0,10.5,20.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.31622776601683794,5.107102511447397e-10,1.4959707101609115e-10,3.413905417237788,39.24,14.21,2.76,99.9999999986985,23.692225262238708,True,1,9.979671390087708e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,5,25.0,9.5,40.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.0316227766016838,4.696327044224259e-10,1.496049749578637e-10,3.139151652909258,33.03,11.3,2.92,99.99999999857816,7.5051935927828035,True,1,9.978689097017314e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,6,35.0,9.5,40.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.0316227766016838,4.696327044224259e-10,1.496049749578637e-10,3.139151652909258,33.22,16.54,2.01,99.99999999858629,56.17669914971433,True,1,9.978689097017314e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,7,25.0,10.5,40.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.31622776601683794,6.356251362744174e-10,1.5111948586740258e-10,4.206109706011948,44.53,11.93,3.73,99.9999999985726,12.764335281821666,True,1,9.790467369898007e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,8,35.0,10.5,40.0,10.0,1000.0,False,0.1440922190201729,0.43497609741098314,0.31622776601683794,6.356251362785366e-10,1.5111948586744024e-10,4.206109706038158,37.79,16.85,2.24,99.99999999831802,87.77275473384634,True,1,9.790467369893322e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,9,25.0,9.5,20.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.0316227766016838,4.576931817353493e-10,7.473352188525676e-11,6.124335775825946,34.95,9.61,3.63,99.99999999869043,68.71448418253296,True,1,9.995831031184413e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,10,35.0,9.5,20.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.0316227766016838,4.576931817353493e-10,7.473352188525676e-11,6.124335775825946,30.0,12.73,2.36,99.99999999847435,159.50575321296384,True,1,9.995831031184413e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,11,25.0,10.5,20.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.31622776601683794,5.185537918866046e-10,7.488622088255216e-11,6.924555489318638,36.85,10.43,3.53,99.9999999985928,96.16304502319089,True,1,9.957876508943198e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,12,35.0,10.5,20.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.31622776601683794,5.185537918866046e-10,7.488622088255216e-11,6.924555489318638,39.59,16.16,2.45,99.9999999986902,182.63491793137294,True,1,9.957876508943198e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,13,25.0,9.5,40.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.0316227766016838,4.715093714560873e-10,7.488962946140013e-11,6.296056942024453,37.5,10.72,3.5,99.99999999874264,79.88734120069866,True,1,9.957029280186048e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,14,35.0,9.5,40.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.0316227766016838,4.715093714562024e-10,7.488962946140112e-11,6.296056942025906,36.32,15.01,2.42,99.9999999987018,160.1676422324755,True,1,9.957029280185803e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,15,25.0,10.5,40.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.31622776601683794,6.599050276874594e-10,7.646354044976007e-11,8.630322684587776,38.04,10.76,3.53,99.99999999826524,144.4850618863393,True,1,9.565821474820866e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,16,35.0,10.5,40.0,20.0,1000.0,False,0.1440922190201729,0.8699521948219663,0.31622776601683794,6.599050276836216e-10,7.646354044972797e-11,8.630322684541209,35.44,14.74,2.4,99.99999999813797,259.5967785225504,True,1,9.565821474828847e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,17,20.0,10.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,4.876784243973373e-10,9.980262541253023e-11,4.8864288126844135,37.63,8.49,4.43,99.999999998704,10.303133469174128,True,1,9.966390065723172e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,18,40.0,10.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,4.876784243981106e-10,9.980262541253403e-11,4.8864288126919755,31.51,13.65,2.31,99.99999999845231,111.53371483515043,True,1,9.966390065722461e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,19,30.0,9.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.01,4.547474349995984e-10,9.964038185329584e-11,4.56388691553932,33.64,11.07,3.04,99.99999999864819,50.12785906379342,True,1,9.996635238677105e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,20,30.0,11.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,1.0,8.408643776912263e-10,1.0146930838548925e-10,8.286883896919074,39.9,11.32,3.52,99.99999999789257,135.42283798065552,True,1,9.655689813495005e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,21,30.0,10.0,10.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,4.6052119923002637e-10,9.963525502995331e-11,4.622070762920013,38.01,9.79,3.88,99.99999999878841,19.125535126804472,True,1,9.997590972509812e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,22,30.0,10.0,50.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,5.415151034576036e-10,1.0100368130739666e-10,5.361340264515166,38.91,11.58,3.36,99.9999999986083,59.563698348665675,True,1,9.742491234613971e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,23,30.0,10.0,30.0,5.0,1000.0,False,0.1440922190201729,0.21748804870549157,0.1,4.862829024813168e-10,2.990561429883562e-10,1.6260588985802922,36.47,11.76,3.1,99.99999999866662,47.54648714257122,True,1,9.988246573734838e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,24,30.0,10.0,30.0,25.0,1000.0,False,0.1440922190201729,1.087440243527458,0.1,4.933779726746265e-10,5.99638913553263e-11,8.227917860617666,30.1,7.85,3.83,99.99999999836086,114.82814257487378,True,1,9.940814680488556e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,25,30.0,10.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,4.87678424397329e-10,9.980262541253021e-11,4.88642881268433,31.83,8.55,3.72,99.99999999846787,31.355613244202413,True,1,9.966390065723176e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1000,26,30.0,10.0,30.0,15.0,1000.0,False,0.1440922190201729,0.6524641461164746,0.1,4.87678424397329e-10,9.980262541253021e-11,4.88642881268433,31.65,8.22,3.85,99.99999999845915,26.920228900891686,True,1,9.966390065723176e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,1,25.0,9.5,20.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,3.1622776601683795,1.8025050248045472e-09,6.705025110477045e-11,26.882897455343066,29.69,8.32,3.57,99.99999999392891,653.0223376846798,True,3,9.303413528420244e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,2,35.0,9.5,20.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,3.1622776601683795,1.8025050248074157e-09,6.705025110477743e-11,26.88289745538305,34.01,12.93,2.63,99.99999999470008,922.1634013453631,True,3,9.303413528356654e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,3,25.0,10.5,20.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683793,6.818145271643114e-07,6.164016449423947e-10,1106.1205510378381,41.35,11.14,3.71,99.99999835111359,29714.570108836608,True,17,9.97159977617383e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,4,35.0,10.5,20.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683793,6.818145271694179e-07,6.164016449470563e-10,1106.1205510377572,39.24,14.21,2.76,99.99999826245023,39976.831559339036,True,17,9.971599656956424e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,5,25.0,9.5,40.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,3.1622776601683795,6.575630020444163e-09,6.416806696636477e-11,102.47511466865501,33.03,11.3,2.92,99.99999998009193,3409.421735227911,True,7,6.721218723356016e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,6,35.0,9.5,40.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,3.1622776601683795,6.575630020418844e-09,6.416806696616048e-11,102.47511466858668,33.22,16.54,2.01,99.9999999802058,4998.264411372473,True,7,6.721218719672736e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,7,25.0,10.5,40.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683793,2.1115849556902044e-06,6.354943638076475e-09,332.274379750336,44.53,11.93,3.73,99.99999525806209,8808.160315022411,True,20,8.482790322307799e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,8,35.0,10.5,40.0,10.0,100000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683793,2.111584955704097e-06,6.354943638118269e-09,332.27437975033683,37.79,16.85,2.24,99.9999944123182,14733.677667425749,True,20,8.482790014340185e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,9,25.0,9.5,20.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,3.1622776601683795,2.3991693768940723e-09,2.5583149767865406e-11,93.77928045074542,34.95,9.61,3.63,99.99999999313543,2483.451252086651,True,4,8.213795016766018e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,10,35.0,9.5,20.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,3.1622776601683795,2.39916937687826e-09,2.5583149767830303e-11,93.77928045025601,30.0,12.73,2.36,99.99999999200277,3873.6983241633907,True,4,8.213795014789674e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,11,25.0,10.5,20.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683793,8.635679115954424e-07,7.207021338728675e-10,1198.231378828936,36.85,10.43,3.53,99.99999765653212,33844.23169487071,True,18,8.209207783169516e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,12,35.0,10.5,20.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683793,8.635679116055779e-07,7.207021338813171e-10,1198.231378828951,39.59,16.16,2.45,99.99999781872212,48807.403217508196,True,18,8.209207818717603e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,13,25.0,9.5,40.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,3.1622776601683795,8.187382321834104e-09,6.605900521453613e-11,123.9404422643726,37.5,10.72,3.5,99.99999997816697,3441.155493267789,True,7,8.563044833783178e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,14,35.0,9.5,40.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,3.1622776601683795,8.187382321853308e-09,6.605900521467869e-11,123.94044226439584,36.32,15.01,2.42,99.99999997745763,5021.5058786940435,True,7,8.563044828909065e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,15,25.0,10.5,40.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683793,2.6740289769780137e-06,7.430294699419084e-09,359.8819542362263,38.04,10.76,3.53,99.99999297048113,10094.956210657969,True,21,6.98251402104296e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,16,35.0,10.5,40.0,20.0,100000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683793,2.674028976957835e-06,7.430294699363093e-09,359.88195423622244,35.44,14.74,2.4,99.99999245477152,14895.081426509269,True,21,6.98251397501863e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,17,20.0,10.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,3.975949704785481e-08,1.3226609121185163e-10,300.6023439837782,37.63,8.49,4.43,99.99999989434095,6685.605959001766,True,11,7.645124966082523e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,18,40.0,10.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,3.975949704783134e-08,1.3226609121177374e-10,300.60234398377776,31.51,13.65,2.31,99.99999987381942,12913.088484146223,True,11,7.645124968892029e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,19,30.0,9.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,1.0,8.407841403465061e-10,1.0146921732300934e-10,8.286100578365733,33.64,11.07,3.04,99.99999999750065,172.56909797255702,True,1,9.655706789210208e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,20,30.0,11.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,100.0,4.383352805901944e-05,1.3573735077969925e-08,3229.2900817079408,39.9,11.32,3.52,99.99989014153368,91641.1955030665,True,27,8.633443938758027e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,21,30.0,10.0,10.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,1.0022321907299082e-08,1.4049076230210015e-11,713.3794238903679,38.01,9.79,3.88,99.99999997363241,18286.06762604041,True,8,6.806148120410523e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,22,30.0,10.0,50.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,9.876664525524309e-08,1.008786166072451e-09,97.90642316178399,38.91,11.58,3.36,99.99999974616642,2813.881641719762,True,13,8.067841184488773e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,23,30.0,10.0,30.0,5.0,100000.0,False,0.1440922190201729,0.21748804870549157,10.0,3.080845318641083e-08,1.1650218797553565e-10,264.4452754216111,36.47,11.76,3.1,99.99999991552386,8430.49275553584,True,10,9.110080761225498e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,24,30.0,10.0,30.0,25.0,100000.0,False,0.1440922190201729,1.087440243527458,10.0,5.155555040204263e-08,1.5650217082891547e-10,329.42386759862876,30.1,7.85,3.83,99.9999998287191,8501.145368110412,True,11,9.953614791029467e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,25,30.0,10.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,3.9759497048450055e-08,1.3226609121382495e-10,300.6023439837938,31.83,8.55,3.72,99.99999987508797,7980.708171607359,True,11,7.645124991262353e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx100000,26,30.0,10.0,30.0,15.0,100000.0,False,0.1440922190201729,0.6524641461164746,10.0,3.975949704860689e-08,1.3226609121433865e-10,300.60234398381203,31.65,8.22,3.85,99.99999987437756,7707.853090488624,True,11,7.645125002142363e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,1,25.0,9.5,20.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683796,6.817872213081056e-07,6.163931044624698e-10,1106.0915775536835,29.69,8.32,3.57,99.99999770364695,30882.95735444492,True,17,9.97119953337179e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,2,35.0,9.5,20.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683796,6.817872213052506e-07,6.1639310445989e-10,1106.091577553681,34.01,12.93,2.63,99.99999799533308,41956.713975425126,True,17,9.97119959665938e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,3,25.0,10.5,20.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,316.22776601683796,3.432754966762319e-08,1.0822638720268932e-10,317.1828105407752,41.35,11.14,3.71,99.99999991698294,8449.401901368605,True,11,6.582091886028287e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,4,35.0,10.5,20.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,316.22776601683796,3.4327549667623177e-08,1.0822638720268932e-10,317.1828105407751,39.24,14.21,2.76,99.99999991251899,11392.130816694751,True,11,6.582091886028545e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,5,25.0,9.5,40.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683796,5.375505526439082e-08,5.56656023259634e-10,96.56781390707872,33.03,11.3,2.92,99.99999983725385,3207.116914625983,True,12,6.728847001475457e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,6,35.0,9.5,40.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,31.622776601683796,5.375505526439082e-08,5.56656023259634e-10,96.56781390707872,33.22,16.54,2.01,99.99999983818468,4704.368851098444,True,12,6.728847001475457e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,7,25.0,10.5,40.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,316.22776601683796,1.0678726718658882e-07,1.1012148053465893e-09,96.97224071826685,44.53,11.93,3.73,99.99999976019028,2499.791976361041,True,13,8.727649034212925e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,8,35.0,10.5,40.0,10.0,1000000.0,False,0.1440922190201729,0.43497609741098314,316.22776601683796,1.0678726718658882e-07,1.1012148053465893e-09,96.97224071826685,37.79,16.85,2.24,99.99999971741924,4229.117889208342,True,13,8.727649034212925e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,9,25.0,9.5,20.0,20.0,1000000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683796,1.7593324114405876e-08,5.692054632513752e-11,309.08565096881773,34.95,9.61,3.63,99.99999994966146,8414.7562250363,True,9,7.923302655862257e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,10,35.0,9.5,20.0,20.0,1000000.0,False,0.1440922190201729,0.8699521948219663,31.622776601683796,1.7593324114405876e-08,5.692054632513752e-11,309.08565096881773,30.0,12.73,2.36,99.9999999413556,12996.849617322785,True,9,7.923302655862257e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,11,25.0,10.5,20.0,20.0,1000000.0,False,0.1440922190201729,0.8699521948219663,316.22776601683796,3.527021302450242e-08,1.101346652973419e-10,320.2462451697637,36.85,10.43,3.53,99.99999990428708,8972.131591211439,True,11,6.766571277580395e-13,Rezaee2025_Table5
held_2014_s2_no_born_table9_kij_ohx1e+06,12,35.0,10.5,20.0,20.0,1000000.0,False,0.1440922190201729,0.8699521948219663,316.22776601683796,3.527021302450242e-08,1.101346652973419e-10,320.2462451697637,39.59,16.16,2.45,99.99999991091131,12971.27531305158,True,11,6.766571277580395e-13,Rezaee2025_Table5
