option_id,metal,experiment_no,lnQ,lnK,lnQ_minus_lnK,abs_ln_residual,gamma_H2O,gamma_Li_plus,gamma_Na_plus,gamma_OH_minus,source
package_struct_default_no_explicit_elec_model,Na,7,8.153657381568388,-27.493348310803476,35.64700569237186,35.64700569237186,1.0001164532858706,0.8287029772398592,0.7747288638332785,0.7047507042929129,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,8,11.459587563001646,-19.52985865272526,30.989446215726907,30.989446215726907,1.0001535129406278,0.8288873716870092,0.7745871364122783,0.7038202527698105,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,8,8.611471003406564,-27.493348310803476,36.10481931421004,36.10481931421004,1.0001535129406278,0.8288873716870092,0.7745871364122783,0.7038202527698105,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,9,14.732098039517753,-19.52985865272526,34.26195669224301,34.26195669224301,0.9956621900738829,1.0473595979404038,0.9123538518097156,0.7511437008952411,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,9,13.062641183304558,-27.493348310803476,40.55598949410803,40.55598949410803,0.9956621900738829,1.0473595979404038,0.9123538518097156,0.7511437008952411,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,10,14.603905978855758,-19.52985865272526,34.133764631581016,34.133764631581016,0.9955950315862554,1.0470111776186157,0.912379374826938,0.7520477438396258,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,10,12.835714228295728,-27.493348310803476,40.329062539099205,40.329062539099205,0.9955950315862554,1.0470111776186157,0.912379374826938,0.7520477438396258,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,11,11.810192061875357,-19.52985865272526,31.340050714600615,31.340050714600615,0.9955038395759015,1.044199376374308,0.9111271021217091,0.7534668449506363,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,11,10.029368839500679,-27.493348310803476,37.52271715030415,37.52271715030415,0.9955038395759015,1.044199376374308,0.9111271021217091,0.7534668449506363,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,12,12.175169030334253,-19.52985865272526,31.705027683059512,31.705027683059512,0.9955949992187721,1.044483592051321,0.9109465905010564,0.7522700258307979,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,12,10.311744839344405,-27.493348310803476,37.80509315014788,37.80509315014788,0.9955949992187721,1.044483592051321,0.9109465905010564,0.7522700258307979,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,13,13.54256159587521,-19.52985865272526,33.072420248600466,33.072420248600466,0.9955917454953312,1.0470060054193884,0.9123877031710976,0.7520886454496689,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,13,10.614708180470302,-27.493348310803476,38.10805649127378,38.10805649127378,0.9955917454953312,1.0470060054193884,0.9123877031710976,0.7520886454496689,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,14,13.444796287835931,-19.52985865272526,32.974654940561194,32.974654940561194,0.9955587202322154,1.046867224755656,0.9124273851185474,0.7525280040301817,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,14,10.513459508593,-27.493348310803476,38.00680781939648,38.00680781939648,0.9955587202322154,1.046867224755656,0.9124273851185474,0.7525280040301817,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,15,11.139095374373516,-19.52985865272526,30.668954027098778,30.668954027098778,0.9956202784686955,1.0446889201423286,0.9109963658312258,0.7519128161206807,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,15,8.256355282616793,-27.493348310803476,35.74970359342027,35.74970359342027,0.9956202784686955,1.0446889201423286,0.9109963658312258,0.7519128161206807,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,16,11.227884268103557,-19.52985865272526,30.757742920828818,30.757742920828818,0.9956636485351489,1.044898800314597,0.9109668624597839,0.7513290096624066,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,16,8.365284614166406,-27.493348310803476,35.85863292496988,35.85863292496988,0.9956636485351489,1.044898800314597,0.9109668624597839,0.7513290096624066,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,17,12.842170480166843,-19.52985865272526,32.3720291328921,32.3720291328921,0.9985541095631403,0.9184882808374378,0.8303513945762868,0.7212321713077017,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,17,10.21507354921984,-27.493348310803476,37.708421860023314,37.708421860023314,0.9985541095631403,0.9184882808374378,0.8303513945762868,0.7212321713077017,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Li,18,12.907793448305105,-19.52985865272526,32.437652101030366,32.437652101030366,0.9985602584600227,0.9184832957629095,0.8303129602641437,0.7211332448155117,Rezaee2025_SI_TablesS1_S2
package_struct_default_no_explicit_elec_model,Na,18,10.252593124931133,-27.493348310803476,37.74594143573461,37.74594143573461,0.9985602584600227,0.9184832957629095,0.8303129602641437,0.7211332448155117,Rezaee2025_SI_TablesS1_S2
